lake_id,country,region,lake_name,dam_type,mechanism,latitude,longitude,outburst_date,outburst_year,reported_lake_volume_m3,reported_peak_discharge_m3s,surface_area_m2,elevation_m
GLOF-EuropeanAlps-26,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,,,,,,2120.0
GLOF-EuropeanAlps-27,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,,,,,,2120.0
GLOF-EuropeanAlps-28,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,,,,,,2120.0
GLOF-EuropeanAlps-29,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,,,,,,2120.0
GLOF-EuropeanAlps-30,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,,,,,,2120.0
GLOF-EuropeanAlps-31,Switzerland,European Alps,,water pocket,,46.596996,8.056129,,,,,,1434.0
GLOF-EuropeanAlps-32,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,,,,,,2120.0
GLOF-EuropeanAlps-33,Switzerland,European Alps,,supraglacial,,46.499539,8.14601,,,,,,2596.0
GLOF-EuropeanAlps-35,Switzerland,European Alps,,ice,,45.916154,7.257995,,,,,,2448.0
GLOF-EuropeanAlps-37,Switzerland,European Alps,,ice,,46.055967,7.959348,,,,,,1995.0
GLOF-EuropeanAlps-38,Switzerland,European Alps,,water pocket,,46.042344,7.849974,,,,,,2890.0
GLOF-EuropeanAlps-39,Switzerland,European Alps,,ice,,46.055967,7.959348,,,,,,1995.0
GLOF-EuropeanAlps-40,Switzerland,European Alps,,ice,,46.055967,7.959348,,,,,,1995.0
GLOF-EuropeanAlps-41,Switzerland,European Alps,,unknown,,46.4054882,7.835585245,,,,,,2470.0
GLOF-EuropeanAlps-42,Switzerland,European Alps,,supraglacial,,45.924579,7.395755,,,,,,2410.0
GLOF-EuropeanAlps-43,Switzerland,European Alps,,water pocket,,46.41019,7.84866,,,,,,2605.0
GLOF-EuropeanAlps-44,Italy,European Alps,Lake Miage,ice/moraine,,45.779394,6.871334,,,,,,2029.0
GLOF-EuropeanAlps-45,Switzerland,European Alps,,water pocket,,46.739421,8.793167,,,,,,2686.0
GLOF-EuropeanAlps-46,Switzerland,European Alps,,water pocket,,46.41019,7.84866,,,,,,2605.0
GLOF-EuropeanAlps-47,Switzerland,European Alps,,water pocket,,46.024472,7.019776,,,,,,1764.0
GLOF-EuropeanAlps-48,Switzerland,European Alps,,water pocket,,46.114076232,7.82085468645,,,,,,2702.0
GLOF-EuropeanAlps-49,Switzerland,European Alps,,water pocket,,46.024472,7.019776,,,,,,1764.0
GLOF-EuropeanAlps-50,Switzerland,European Alps,,water pocket,,46.52357,7.928143,,,,,,2232.0
GLOF-EuropeanAlps-51,Switzerland,European Alps,,water pocket,,46.024472,7.019776,,,,,,1764.0
GLOF-EuropeanAlps-52,Switzerland,European Alps,,moraine,,46.089692,7.308046,,,,,,2778.0
GLOF-EuropeanAlps-53,Switzerland,European Alps,,moraine,,46.089692,7.308046,,,,,,2778.0
GLOF-EuropeanAlps-54,Switzerland,European Alps,Lac du Grand D sert,moraine,,46.089152,7.335394,,,,,,2642.0
GLOF-EuropeanAlps-55,Switzerland,European Alps,,water pocket,,46.114076232,7.82085468645,,,,,,2702.0
GLOF-EuropeanAlps-56,Austria,European Alps,,moraine,,47.1,11.05,,,,,,2591.0
GLOF-EuropeanAlps-57,Switzerland,European Alps,,unknown,,46.169935,6.948981,,,,,,2755.0
GLOF-EuropeanAlps-58,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,1589-09-08,1589.0,,,,2120.0
GLOF-EuropeanAlps-59,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-60,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-61,Switzerland,European Alps,,ice,,45.998944,7.360574,1595-05-25,1595.0,,,,2493.0
GLOF-EuropeanAlps-62,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-63,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-64,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-65,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-66,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-67,Austria,European Alps,Rofener Eissee,ice,,46.837356,10.854578,1600-07-20,1600.0,,,,2121.0
GLOF-EuropeanAlps-68,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-69,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-70,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-71,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-72,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-73,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-74,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-75,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-76,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-77,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-78,Switzerland,European Alps,,ice,,46.055967,7.959348,1633-08-04,1633.0,,,,1995.0
GLOF-EuropeanAlps-79,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-80,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-81,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-82,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-83,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-84,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-85,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-86,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-87,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-88,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-89,France,European Alps,,water pocket,,45.888773,6.855992,1643-05-06,1643.0,,,,1738.0
GLOF-EuropeanAlps-90,France,European Alps,,water pocket,,45.888773,6.855992,1643-05-29,1643.0,,,,1738.0
GLOF-EuropeanAlps-91,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-92,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-93,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-94,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-95,Austria,European Alps,Rofener Eissee,ice,,46.837356,10.854578,1678-07-16,1678.0,,,,2121.0
GLOF-EuropeanAlps-96,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-97,Austria,European Alps,Rofener Eissee,ice,,46.837356,10.854578,,,,,,2121.0
GLOF-EuropeanAlps-98,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,,,,,,2120.0
GLOF-EuropeanAlps-99,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-100,Austria,European Alps,Rofener Eissee,ice,,46.837356,10.854578,1680-06-14,1680.0,,,,2121.0
GLOF-EuropeanAlps-101,France,European Alps,,ice,,45.9,7.025,,,,,,2891.0
GLOF-EuropeanAlps-102,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-103,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-104,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,,,,,,2120.0
GLOF-EuropeanAlps-105,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-106,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-107,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-108,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-109,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-110,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-111,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-112,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-113,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-114,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-115,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-116,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-117,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,5000000.0,,2097149.6695975102,2422.0
GLOF-EuropeanAlps-118,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-119,Italy,European Alps,Lago S. Margherita/ Lac des Osselettes,ice,,45.673072,6.985926,,,,,,2422.0
GLOF-EuropeanAlps-120,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,1755-12-24,1755.0,,,,2120.0
GLOF-EuropeanAlps-121,Switzerland,European Alps,Mattmarksee,ice,,46.041675,7.960059,1772-09-17,1772.0,,,,2120.0
GLOF-EuropeanAlps-122,Austria,European Alps,Rofener Eissee,ice,,46.837356,10.854578,,,,,,2121.0
GLOF-EuropeanAlps-123,Austria,European Alps,Rofener Eissee,ice,,46.837356,10.854578,1774-07-04,1774.0,,,,2121.0
GLOF-EuropeanAlps-124,Switzerland,European Alps,,water pocket,,46.596996,8.056129,,,,,,1434.0
GLOF-EuropeanAlps-125,Switzerland,European Alps,,ice,,46.10129,7.722082,1787-02-12,1787.0,,,,4078.0
GLOF-EuropeanAlps-126,France,European Alps,,supraglacial,overtopping,44.929176,6.463625,1807-09-01,1807.0,,0.2,,2990.0
GLOF-EuropeanAlps-127,Switzerland,European Alps,M rjelensee,ice,,46.440842,8.09196,,,,,,2316.0
GLOF-EuropeanAlps-128,Switzerland,European Alps,M rjelensee,ice,,46.440842,8.09196,,,,,,2316.0
GLOF-EuropeanAlps-129,Switzerland,European Alps,,ice,,45.998944,7.360574,1817-05-27,1817.0,,,,2493.0
GLOF-EuropeanAlps-130,Switzerland,European Alps,,ice,collapse of subglacial tunnel,45.998944,7.360574,1818-06-16,1818.0,,8000.0,,2493.0
GLOF-EuropeanAlps-131,France,European Alps,Lac du Tacul,ice,,45.923892,6.923984,1819-08-13,1819.0,,,,1784.0
GLOF-EuropeanAlps-132,Switzerland,European Alps,M rjelensee,ice,,46.440842,8.09196,,,,,,2316.0
GLOF-EuropeanAlps-133,Switzerland,European Alps,M rjelensee,ice,,46.440842,8.09196,,,,,,2316.0
GLOF-EuropeanAlps-134,Switzerland,European Alps,M rjelensee,ice,,46.440842,8.09196,,,,,,2316.0
GLOF-EuropeanAlps-135,Switzerland,European Alps,M rjelensee,ice,,46.440842,8.09196,,,,,,2316.0
GLOF-EuropeanAlps-136,Switzerland,European Alps,,water pocket,,46.135251,7.898472,,,,,,2755.0
GLOF-EuropeanAlps-137,Switzerland,European Alps,,water pocket,,46.173171,7.979137,1829-06-24,1829.0,,,,2888.0
GLOF-EuropeanAlps-138,Italy,European Alps,,supraglacial,,45.56,7.26,1832-08-20,1832.0,,,,2818.0
GLOF-EuropeanAlps-139,Switzerland,European Alps,,water pocket,,45.988683,7.082166,1834-06-26,1834.0,,,,1823.0
GLOF-EuropeanAlps-140,Switzerland,European Alps,,water pocket,,46.080867,7.632229,1834-08-27,1834.0,,,,2102.0
GLOF-EuropeanAlps-141,Switzerland,European Alps,,unknown,,46.169935,6.948981,1835-08-26,1835.0,,,,2755.0
